MGI	E9QAI9	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	G3X940	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IMP	PMID	16651658
MGI	J3QP13	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	J3QQ45	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	J3QJY2	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	J3QMM0	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	O89091	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	O88727	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	P17433	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	Q06831	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	Q3U3K0	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	Q3U5A1	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	Q3U835	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	Q3U5L4	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	Q3UFW4	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IMP	PMID	16651658
MGI	Q3UPM9	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IMP	PMID	16651658
MGI	Q3V1G6	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IMP	PMID	16651658
MGI	Q61596	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	Q60698	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	Q62481	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	Q6NV61	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	Q8BNF5	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	Q8BPK5	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	Q8BTF7	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IMP	PMID	17554302
MGI	Q8BQ53	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	Q8BZ21	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IMP	PMID	16651658
MGI	Q8C4U3	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IMP	PMID	19664990
MGI	Q8CE56	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	Q8C6L0	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IMP	PMID	16651658
MGI	Q8C900	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	Q8K0R3	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	Q8VEL1	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	Q99KU4	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	Q9CTE9	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	Q9CS56	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000037)	IDA	PMID	19379700
MGI	E9PUM0	GO:0008283	cell proliferation	acts_on_population_of(CL:0000038)	IMP	PMID	15692571
MGI	H3BJK4	GO:0008283	cell proliferation	acts_on_population_of(CL:0000038)	IMP	PMID	15692571
MGI	H3BLF5	GO:0008283	cell proliferation	acts_on_population_of(CL:0000038)	IMP	PMID	15692571
MGI	H3BJX2	GO:0008283	cell proliferation	acts_on_population_of(CL:0000038)	IMP	PMID	15692571
MGI	P07903	GO:0008283	cell proliferation	acts_on_population_of(CL:0000038)	IMP	PMID	15692571
MGI	Q07813	GO:0001777	T cell homeostatic proliferation	acts_on_population_of(CL:0000051)	IMP	PMID	9241272
MGI	Q3TXJ7	GO:0001777	T cell homeostatic proliferation	acts_on_population_of(CL:0000051)	IMP	PMID	9241272
MGI	Q544Z6	GO:0001777	T cell homeostatic proliferation	acts_on_population_of(CL:0000051)	IMP	PMID	9241272
MGI	Q8K3J2	GO:0001777	T cell homeostatic proliferation	acts_on_population_of(CL:0000051)	IMP	PMID	9241272
MGI	B2RS91	GO:0008283	cell proliferation	acts_on_population_of(CL:0000057)	IMP	PMID	15989966
MGI	B1ARH1	GO:0008283	cell proliferation	acts_on_population_of(CL:0000057)	IMP	PMID	14744934
MGI	B1AXW4	GO:0008283	cell proliferation	acts_on_population_of(CL:0000057)	IMP	PMID	12891360
MGI	B1AXW5	GO:0008283	cell proliferation	acts_on_population_of(CL:0000057)	IMP	PMID	12891360
MGI	B1AXW6	GO:0008283	cell proliferation	acts_on_population_of(CL:0000057)	IMP	PMID	12891360
MGI	D3Z4J1	GO:0008283	cell proliferation	acts_on_population_of(CL:0000057)	IMP	PMID	18669443
MGI	P11352	GO:0008283	cell proliferation	acts_on_population_of(CL:0000057)	IMP	PMID	14732290
MGI	P35700	GO:0008283	cell proliferation	acts_on_population_of(CL:0000057)	IMP	PMID	12891360
MGI	Q0VDX2	GO:0008283	cell proliferation	acts_on_population_of(CL:0000057)	IMP	PMID	18669443
MGI	Q3TD74	GO:0008283	cell proliferation	acts_on_population_of(CL:0000057)	IMP	PMID	15989966
MGI	Q3U9J9	GO:0008283	cell proliferation	acts_on_population_of(CL:0000057)	IMP	PMID	12891360
MGI	Q3U878	GO:0008283	cell proliferation	acts_on_population_of(CL:0000057)	IMP	PMID	18669443
MGI	Q3UGB5	GO:0008283	cell proliferation	acts_on_population_of(CL:0000057)	IMP	PMID	18669443
MGI	Q5NCQ5	GO:0008283	cell proliferation	acts_on_population_of(CL:0000057)	IMP	PMID	14744934
MGI	Q8CEW3	GO:0008283	cell proliferation	acts_on_population_of(CL:0000057)	IMP	PMID	18669443
MGI	Q9JII5	GO:0008283	cell proliferation	acts_on_population_of(CL:0000057)	IMP	PMID	18669443
MGI	A0A0A6YVV2	GO:0008283	cell proliferation	acts_on_population_of(CL:0000057)	IMP	PMID	14732290
MGI	A0A0A6YY34	GO:0008283	cell proliferation	acts_on_population_of(CL:0000057)	IMP	PMID	14732290
MGI	A1E2I3	GO:0042098	T cell proliferation	acts_on_population_of(CL:0000084)	IMP	PMID	12707343
MGI	D3YU76	GO:0050798	activated T cell proliferation	acts_on_population_of(CL:0000084)	IMP	PMID	15814699
MGI	D3YZD1	GO:0050798	activated T cell proliferation	acts_on_population_of(CL:0000084)	IMP	PMID	15814699
MGI	D3Z4F8	GO:0050798	activated T cell proliferation	acts_on_population_of(CL:0000084)	IMP	PMID	15814699
MGI	E9PVB7	GO:0050798	activated T cell proliferation	acts_on_population_of(CL:0000084)	IMP	PMID	15814699
MGI	E9Q2D4	GO:0042098	T cell proliferation	acts_on_population_of(CL:0000084)	IMP	PMID	12707343
MGI	H7BX38	GO:0042098	T cell proliferation	acts_on_population_of(CL:0000084)	IMP	PMID	12707343
MGI	P10417	GO:0002260	lymphocyte homeostasis	acts_on_population_of(CL:0000084)	IMP	PMID	11709185
MGI	P40224	GO:0042098	T cell proliferation	acts_on_population_of(CL:0000084)	IMP	PMID	12707343
MGI	P70658	GO:0042098	T cell proliferation	acts_on_population_of(CL:0000084)	IMP	PMID	12707343
MGI	Q3TA00	GO:0008283	cell proliferation	acts_on_population_of(CL:0000084)	IMP	PMID	10587356
MGI	Q5D0E4	GO:0008283	cell proliferation	acts_on_population_of(CL:0000084)	IMP	PMID	10587356
MGI	Q60611	GO:0050798	activated T cell proliferation	acts_on_population_of(CL:0000084)	IMP	PMID	15814699
MGI	Q6NTH7	GO:0002260	lymphocyte homeostasis	acts_on_population_of(CL:0000084)	IMP	PMID	11709185
MGI	Q8BQK4	GO:0002260	lymphocyte homeostasis	acts_on_population_of(CL:0000084)	IMP	PMID	11709185
MGI	Q8C2Q2	GO:0050798	activated T cell proliferation	acts_on_population_of(CL:0000084)	IMP	PMID	15814699
MGI	Q9QXK9	GO:0008283	cell proliferation	acts_on_population_of(CL:0000084)	IMP	PMID	10587356
MGI	B7ZC18	GO:0008283	cell proliferation	acts_on_population_of(CL:0000100)	IDA	PMID	15659653
MGI	P42227	GO:0008283	cell proliferation	acts_on_population_of(CL:0000100)	IDA	PMID	15659653
MGI	Q3U6S9	GO:0008283	cell proliferation	acts_on_population_of(CL:0000100)	IDA	PMID	15659653
MGI	Q3U5Q4	GO:0008283	cell proliferation	acts_on_population_of(CL:0000100)	IDA	PMID	15659653
MGI	Q3ULI4	GO:0008283	cell proliferation	acts_on_population_of(CL:0000100)	IDA	PMID	15659653
MGI	Q6GU23	GO:0008283	cell proliferation	acts_on_population_of(CL:0000100)	IDA	PMID	15659653
MGI	Q8CFJ6	GO:0008283	cell proliferation	acts_on_population_of(CL:0000100)	IDA	PMID	15659653
MGI	E9QM77	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000121)	IMP	PMID	10973246
MGI	F6UTV7	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000121)	IMP	PMID	10973246
MGI	F6V8M6	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000121)	IMP	PMID	10973246
MGI	F6U209	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000121)	IMP	PMID	10973246
MGI	F6U2C2	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000121)	IMP	PMID	10973246
MGI	F6U2Q5	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000121)	IMP	PMID	10973246
MGI	F6T5T2	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000121)	IMP	PMID	10973246
MGI	F7B6X4	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000121)	IMP	PMID	10973246
MGI	O70305	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000121)	IMP	PMID	10973246
MGI	Q3UX07	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000121)	IMP	PMID	10973246
MGI	Q3UX51	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000121)	IMP	PMID	10973246
MGI	A0FKR4	GO:0008283	cell proliferation	acts_on_population_of(CL:0000138)	IMP	PMID	14722611
MGI	E9Q4N8	GO:0008283	cell proliferation	acts_on_population_of(CL:0000138)	IMP	PMID	14722611
MGI	E9Q4N9	GO:0008283	cell proliferation	acts_on_population_of(CL:0000138)	IMP	PMID	14722611
MGI	F6ZE01	GO:0008283	cell proliferation	acts_on_population_of(CL:0000138)	IMP	PMID	14722611
MGI	F8WH10	GO:0008283	cell proliferation	acts_on_population_of(CL:0000138)	IMP	PMID	14722611
MGI	F8WH81	GO:0008283	cell proliferation	acts_on_population_of(CL:0000138)	IMP	PMID	14722611
MGI	Q00731	GO:0008283	cell proliferation	acts_on_population_of(CL:0000138)	IMP	PMID	14722611
MGI	Q5UD54	GO:0008283	cell proliferation	acts_on_population_of(CL:0000138)	IMP	PMID	14722611
MGI	Q62232	GO:0008283	cell proliferation	acts_on_population_of(CL:0000138)	IMP	PMID	20515681
MGI	Q6YLN3	GO:0008283	cell proliferation	acts_on_population_of(CL:0000138)	IMP	PMID	14722611
MGI	Q8BUE1	GO:0002064	epithelial cell development	acts_on_population_of(CL:0000162)	IMP	PMID	15684419
MGI	B2RS27	GO:0008283	cell proliferation	acts_on_population_of(CL:0000169)	IMP	PMID	12805218
MGI	P27671	GO:0008283	cell proliferation	acts_on_population_of(CL:0000169)	IMP	PMID	12805218
MGI	Q3UY04	GO:0008283	cell proliferation	acts_on_population_of(CL:0000169)	IMP	PMID	12805218
MGI	Q9QZR7	GO:0008283	cell proliferation	acts_on_population_of(CL:0000169)	IMP	PMID	12805218
MGI	A0A087WS68	GO:0008283	cell proliferation	acts_on_population_of(CL:0000169)	IMP	PMID	12805218
MGI	F6YPR4	GO:0034101	erythrocyte homeostasis	acts_on_population_of(CL:0000232)	IMP	PMID	18188450
MGI	F6YPR4	GO:0034101	erythrocyte homeostasis	acts_on_population_of(CL:0000232)	IGI	PMID	18188450
MGI	Q00993	GO:0034101	erythrocyte homeostasis	acts_on_population_of(CL:0000232)	IMP	PMID	18188450
MGI	Q00993	GO:0034101	erythrocyte homeostasis	acts_on_population_of(CL:0000232)	IGI	PMID	18188450
MGI	Q3TTM4	GO:0034101	erythrocyte homeostasis	acts_on_population_of(CL:0000232)	IMP	PMID	18188450
MGI	Q3TTM4	GO:0034101	erythrocyte homeostasis	acts_on_population_of(CL:0000232)	IGI	PMID	18188450
MGI	Q6PE80	GO:0034101	erythrocyte homeostasis	acts_on_population_of(CL:0000232)	IMP	PMID	18188450
MGI	Q6PE80	GO:0034101	erythrocyte homeostasis	acts_on_population_of(CL:0000232)	IGI	PMID	18188450
MGI	Q8CCF8	GO:0034101	erythrocyte homeostasis	acts_on_population_of(CL:0000232)	IMP	PMID	18188450
MGI	Q8CCF8	GO:0034101	erythrocyte homeostasis	acts_on_population_of(CL:0000232)	IGI	PMID	18188450
MGI	A2BHU8	GO:0002322	B cell proliferation involved in immune response	acts_on_population_of(CL:0000236)	IMP	PMID	10880523
MGI	E9PVS6	GO:0002322	B cell proliferation involved in immune response	acts_on_population_of(CL:0000236)	IMP	PMID	10880523
MGI	E9Q009	GO:0002322	B cell proliferation involved in immune response	acts_on_population_of(CL:0000236)	IMP	PMID	10880523
MGI	E9Q0I3	GO:0002322	B cell proliferation involved in immune response	acts_on_population_of(CL:0000236)	IMP	PMID	10880523
MGI	F2Z425	GO:0002322	B cell proliferation involved in immune response	acts_on_population_of(CL:0000236)	IMP	PMID	10880523
MGI	F7CUQ1	GO:0001782	B cell homeostasis	acts_on_population_of(CL:0000236)	IMP	PMID	16055554
MGI	O54918	GO:0001782	B cell homeostasis	acts_on_population_of(CL:0000236)	IMP	PMID	16055554
MGI	L0CL36	GO:0002322	B cell proliferation involved in immune response	acts_on_population_of(CL:0000236)	IMP	PMID	10880523
MGI	L0CMZ8	GO:0002322	B cell proliferation involved in immune response	acts_on_population_of(CL:0000236)	IMP	PMID	10880523
MGI	O08734	GO:0001782	B cell homeostasis	acts_on_population_of(CL:0000236)	IMP	PMID	16055554
MGI	P10417	GO:0001782	B cell homeostasis	acts_on_population_of(CL:0000236)	IMP	PMID	7650488
MGI	P10417	GO:0001782	B cell homeostasis	acts_on_population_of(CL:0000236)	IMP	PMID	8170972
MGI	P10417	GO:0002260	lymphocyte homeostasis	acts_on_population_of(CL:0000236)	IMP	PMID	11709185
MGI	Q07440	GO:0001782	B cell homeostasis	acts_on_population_of(CL:0000236)	IDA	PMID	12928432
MGI	Q07813	GO:0001782	B cell homeostasis	acts_on_population_of(CL:0000236)	IMP	PMID	16055554
MGI	Q3TR86	GO:0001782	B cell homeostasis	acts_on_population_of(CL:0000236)	IMP	PMID	16055554
MGI	Q3TXJ7	GO:0001782	B cell homeostasis	acts_on_population_of(CL:0000236)	IMP	PMID	16055554
MGI	Q3U0U7	GO:0002322	B cell proliferation involved in immune response	acts_on_population_of(CL:0000236)	IMP	PMID	10880523
MGI	Q3U7X3	GO:0001782	B cell homeostasis	acts_on_population_of(CL:0000236)	IMP	PMID	16055554
MGI	Q3U4D4	GO:0002322	B cell proliferation involved in immune response	acts_on_population_of(CL:0000236)	IMP	PMID	10880523
MGI	Q4FK02	GO:0001782	B cell homeostasis	acts_on_population_of(CL:0000236)	IDA	PMID	12928432
MGI	Q544Z6	GO:0001782	B cell homeostasis	acts_on_population_of(CL:0000236)	IMP	PMID	16055554
MGI	Q542N5	GO:0001782	B cell homeostasis	acts_on_population_of(CL:0000236)	IMP	PMID	16055554
MGI	Q62192	GO:0002322	B cell proliferation involved in immune response	acts_on_population_of(CL:0000236)	IMP	PMID	10880523
MGI	Q6NTH7	GO:0001782	B cell homeostasis	acts_on_population_of(CL:0000236)	IMP	PMID	7650488
MGI	Q6NTH7	GO:0001782	B cell homeostasis	acts_on_population_of(CL:0000236)	IMP	PMID	8170972
MGI	Q6NTH7	GO:0002260	lymphocyte homeostasis	acts_on_population_of(CL:0000236)	IMP	PMID	11709185
MGI	Q6PEB3	GO:0001782	B cell homeostasis	acts_on_population_of(CL:0000236)	IMP	PMID	16055554
MGI	Q8BQK4	GO:0001782	B cell homeostasis	acts_on_population_of(CL:0000236)	IMP	PMID	7650488
MGI	Q8BQK4	GO:0001782	B cell homeostasis	acts_on_population_of(CL:0000236)	IMP	PMID	8170972
MGI	Q8BQK4	GO:0002260	lymphocyte homeostasis	acts_on_population_of(CL:0000236)	IMP	PMID	11709185
MGI	Q8K164	GO:0001782	B cell homeostasis	acts_on_population_of(CL:0000236)	IDA	PMID	12928432
MGI	Q8K3J2	GO:0001782	B cell homeostasis	acts_on_population_of(CL:0000236)	IMP	PMID	16055554
MGI	Q8K2T5	GO:0002322	B cell proliferation involved in immune response	acts_on_population_of(CL:0000236)	IMP	PMID	10880523
MGI	Q91WX5	GO:0001782	B cell homeostasis	acts_on_population_of(CL:0000236)	IMP	PMID	16055554
MGI	Q9QUK6	GO:0002322	B cell proliferation involved in immune response	acts_on_population_of(CL:0000236)	IMP	PMID	10880523
MGI	Q5F2L2	GO:0021799	cerebral cortex radially oriented cell migration	acts_on_population_of(CL:0000337)	IMP	PMID	23986452
MGI	P43241	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000351)	IMP	PMID	16325584
MGI	Q543L9	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000351)	IMP	PMID	16325584
MGI	Q8BQI5	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000351)	IMP	PMID	16325584
MGI	Q8BTF7	GO:0008283	cell proliferation	acts_on_population_of(CL:0000352)	IMP	PMID	17554302
MGI	E9PVX6	GO:0008283	cell proliferation	acts_on_population_of(CL:0000362)	IDA	PMID	19303854
MGI	Q61769	GO:0008283	cell proliferation	acts_on_population_of(CL:0000362)	IDA	PMID	19303854
MGI	Q7TSF6	GO:0008283	cell proliferation	acts_on_population_of(CL:0000362)	IDA	PMID	19303854
MGI	H7BX69	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000540)	IMP	PMID	19409883
MGI	Q8C2C0	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000540)	IMP	PMID	19409883
MGI	Q9WUK6	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000540)	IMP	PMID	19409883
MGI	A0A0A6YW03	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000540)	IMP	PMID	19409883
MGI	A0A0A6YXT0	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000540)	IMP	PMID	19409883
MGI	A0A0A6YX98	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000540)	IMP	PMID	19409883
MGI	A0A0A6YWR6	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000540)	IMP	PMID	19409883
MGI	A0A0A6YWT8	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000540)	IMP	PMID	19409883
MGI	A0A0A6YXP2	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000540)	IMP	PMID	19409883
MGI	A0A0A6YY33	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000540)	IMP	PMID	19409883
MGI	Q69Z66	GO:0030334	regulation of cell migration	acts_on_population_of(CL:0000541)	IMP	PMID	24721909
MGI	D3YYG2	GO:0002260	lymphocyte homeostasis	acts_on_population_of(CL:0000542)	IMP	PMID	10811619
MGI	D3Z7C5	GO:0002260	lymphocyte homeostasis	acts_on_population_of(CL:0000542)	IMP	PMID	10811619
MGI	O54918	GO:0002260	lymphocyte homeostasis	acts_on_population_of(CL:0000542)	IGI	PMID	15818405
MGI	P10417	GO:0002260	lymphocyte homeostasis	acts_on_population_of(CL:0000542)	IGI	PMID	15818405
MGI	Q3TB81	GO:0002260	lymphocyte homeostasis	acts_on_population_of(CL:0000542)	IMP	PMID	10811619
MGI	Q3TR86	GO:0002260	lymphocyte homeostasis	acts_on_population_of(CL:0000542)	IGI	PMID	15818405
MGI	Q3TRA0	GO:0002260	lymphocyte homeostasis	acts_on_population_of(CL:0000542)	IMP	PMID	10811619
MGI	Q3TQJ9	GO:0002260	lymphocyte homeostasis	acts_on_population_of(CL:0000542)	IMP	PMID	10811619
MGI	Q3U7X3	GO:0002260	lymphocyte homeostasis	acts_on_population_of(CL:0000542)	IGI	PMID	15818405
MGI	Q542N5	GO:0002260	lymphocyte homeostasis	acts_on_population_of(CL:0000542)	IGI	PMID	15818405
MGI	Q60979	GO:0002260	lymphocyte homeostasis	acts_on_population_of(CL:0000542)	IMP	PMID	10811619
MGI	Q60665	GO:0002260	lymphocyte homeostasis	acts_on_population_of(CL:0000542)	IMP	PMID	10811619
MGI	Q6NTH7	GO:0002260	lymphocyte homeostasis	acts_on_population_of(CL:0000542)	IGI	PMID	15818405
MGI	Q6PEB3	GO:0002260	lymphocyte homeostasis	acts_on_population_of(CL:0000542)	IGI	PMID	15818405
MGI	Q8BQK4	GO:0002260	lymphocyte homeostasis	acts_on_population_of(CL:0000542)	IGI	PMID	15818405
MGI	E9PUM0	GO:0008283	cell proliferation	acts_on_population_of(CL:0000557)	IMP	PMID	15692571
MGI	H3BJK4	GO:0008283	cell proliferation	acts_on_population_of(CL:0000557)	IMP	PMID	15692571
MGI	H3BLF5	GO:0008283	cell proliferation	acts_on_population_of(CL:0000557)	IMP	PMID	15692571
MGI	H3BJX2	GO:0008283	cell proliferation	acts_on_population_of(CL:0000557)	IMP	PMID	15692571
MGI	P07903	GO:0008283	cell proliferation	acts_on_population_of(CL:0000557)	IMP	PMID	15692571
MGI	O88735	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000586)	IMP	PMID	10837026
MGI	Q08048	GO:0051450	myoblast proliferation	acts_on_population_of(CL:0000594)	IDA	PMID	11061428
MGI	Q8C4E2	GO:0051450	myoblast proliferation	acts_on_population_of(CL:0000594)	IDA	PMID	11061428
MGI	Q8C9G5	GO:0051450	myoblast proliferation	acts_on_population_of(CL:0000594)	IDA	PMID	11061428
MGI	E9PVX6	GO:0008283	cell proliferation	acts_on_population_of(CL:0000646)	IDA	PMID	19303854
MGI	Q61769	GO:0008283	cell proliferation	acts_on_population_of(CL:0000646)	IDA	PMID	19303854
MGI	Q7TSF6	GO:0008283	cell proliferation	acts_on_population_of(CL:0000646)	IDA	PMID	19303854
MGI	P63073	GO:0019827	stem cell maintenance	acts_on_population_of(CL:0000681)	IMP	PMID	25456498
MGI	P43241	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000723)	IMP	PMID	16325584
MGI	Q543L9	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000723)	IMP	PMID	16325584
MGI	Q8BQI5	GO:0035019	somatic stem cell maintenance	acts_on_population_of(CL:0000723)	IMP	PMID	16325584
MGI	E9Q769	GO:0001780	neutrophil homeostasis	acts_on_population_of(CL:0000775)	IMP	PMID	17455169
MGI	E9Q649	GO:0048872	homeostasis of number of cells	acts_on_population_of(CL:0000775)	IMP	PMID	19349303
MGI	Q9D8B7	GO:0001780	neutrophil homeostasis	acts_on_population_of(CL:0000775)	IMP	PMID	17455169
MGI	F6T066	GO:0042130	negative regulation of T cell proliferation	acts_on_population_of(CL:0000811)	IMP	PMID	23487419
MGI	Q8BNX1	GO:0042130	negative regulation of T cell proliferation	acts_on_population_of(CL:0000811)	IMP	PMID	23487419
MGI	Q9D4Q9	GO:0042130	negative regulation of T cell proliferation	acts_on_population_of(CL:0000811)	IMP	PMID	23487419
MGI	D3Z654	GO:0042100	B cell proliferation	acts_on_population_of(CL:0000826)	IMP	PMID	10933391
MGI	P27782	GO:0042100	B cell proliferation	acts_on_population_of(CL:0000826)	IMP	PMID	10933391
